weg_num,foto_id,framenum,lat,lon,taken_at
0513_061,2,265,52.469705,9.01091666667,11:18:47.968000
0513_061,4,369,52.4696516667,9.01121833333,11:18:51.440000
0513_061,5,385,52.469625,9.01135666667,11:18:51.972000
0513_061,6,415,52.4696016667,9.011475,11:18:52.972000
0513_061,7,445,52.4695766667,9.011605,11:18:53.971000
0513_061,8,475,52.4695516667,9.01173666667,11:18:54.972000
0513_061,9,519,52.46953,9.011865,11:18:56.441000
0513_061,10,535,52.4695083333,9.01198666667,11:18:56.971000
0513_061,11,565,52.46949,9.01210166667,11:18:57.979000
0513_061,13,625,52.46945,9.01233333333,11:18:59.977000
0513_061,1,70,52.4697166667,9.01077666667,11:18:41.442000
0513_061,17,835,52.4693133333,9.01310833333,11:19:06.978000
0513_062,20,1021,52.4757866667,9.01504333333,11:44:14.070000
0513_062,24,1171,52.4760016667,9.01553,11:44:19.070000
0513_062,2,121,52.4745616667,9.01238833333,11:43:44.069000
0513_062,32,1470,52.476475,9.01646,11:44:29.069000
0513_062,37,1620,52.47671,9.01694833333,11:44:34.070000
0513_062,38,1650,52.476755,9.01704666667,11:44:35.071000
0513_062,15,841,52.4755133333,9.01448,11:44:08.071000
0513_062,16,900,52.4756,9.01466333333,11:44:10.065000
0513_063,21,1077,52.4777733333,9.021845,11:45:59.065000
0513_063,22,1137,52.4777966667,9.022055,11:46:01.071000
0513_063,3,208,52.47729,9.01870333333,11:45:30.072000
0513_063,5,328,52.4774016667,9.019095,11:45:34.071000
0513_063,7,448,52.477495,9.01953,11:45:38.064000
0513_063,10,538,52.4775566667,9.01989,11:45:41.071000
0513_063,16,807,52.477685,9.02088833333,11:45:50.071000
0513_063,18,927,52.4777116667,9.021295,11:45:54.070000
0513_064,15,1128,52.4793116667,9.02204666667,12:03:12.557000
0513_064,16,1174,52.4793216667,9.02218333333,12:03:14.089000
0513_064,18,1294,52.4793483333,9.02246833333,12:03:18.089000
0513_064,20,1428,52.4793783333,9.02273833333,12:03:22.557000
0513_064,21,1473,52.4793983333,9.02288666667,12:03:24.084000
0513_064,23,1593,52.479445,9.02318333333,12:03:28.089000
0513_064,25,1727,52.4794716667,9.02347,12:03:32.556000
0513_064,26,1773,52.4794883333,9.02361333333,12:03:34.090000
0513_064,27,1833,52.4794983333,9.02376166667,12:03:36.091000
0513_064,28,1893,52.4795116667,9.02391,12:03:38.090000
0513_064,29,1953,52.4795333333,9.02406,12:03:40.091000
0513_064,31,2073,52.479575,9.02437833333,12:03:44.088000
0513_064,3,274,52.4791033333,9.02016833333,12:02:44.088000
0513_064,5,454,52.4791166667,9.02051166667,12:02:50.089000
0513_064,6,528,52.479135,9.02065333333,12:02:52.555000
0513_064,7,574,52.47916,9.02080333333,12:02:54.088000
0513_064,1,79,52.4790983333,9.019865,12:02:37.559000
0513_064,10,828,52.4792233333,9.02138333333,12:03:02.556000
0513_064,11,874,52.4792316667,9.02152166667,12:03:04.088000
0513_064,13,994,52.4792566667,9.02177833333,12:03:08.088000
0513_065,6,464,52.4841116667,9.022995,11:54:41.065000
0513_065,7,524,52.4841033333,9.023175,11:54:43.068000
0513_065,8,584,52.4840833333,9.023385,11:54:45.069000
0513_065,1,59,52.48404,9.022255,11:54:27.550000
0513_065,9,658,52.4840783333,9.02360666667,11:54:47.533000
0513_065,10,704,52.48407,9.02383333333,11:54:49.070000
0513_065,13,884,52.4840283333,9.02446833333,11:54:55.071000
0513_066,5,346,52.4804566667,9.01863,11:49:57.550000
0513_066,7,422,52.48037,9.01896333333,11:50:00.084000
0513_066,1,46,52.4806283333,9.01799333333,11:49:47.546000
0513_066,9,496,52.4803116667,9.01919166667,11:50:02.550000
0513_067,7,258,52.4816716667,9.018945,12:35:38.136000
0513_067,9,317,52.4818183333,9.01908833333,12:35:40.110000
0513_067,10,347,52.48189,9.01916,12:35:41.103000
0513_067,11,390,52.4819633333,9.01924,12:35:42.549000
0513_067,13,437,52.4821033333,9.019395,12:35:44.109000
0513_067,14,468,52.4821716667,9.01948,12:35:45.137000
0513_067,15,497,52.4822366667,9.019575,12:35:46.110000
0513_067,17,557,52.4823683333,9.01977666667,12:35:48.103000
0513_067,18,587,52.4824433333,9.01987833333,12:35:49.104000
0513_067,20,647,52.4825933333,9.02008,12:35:51.104000
0513_067,21,690,52.482665,9.02018,12:35:52.542000
0513_068,3,508,52.5342,8.98072,11:29:51.825000
0513_068,1,59,52.53413,8.98021833333,11:29:36.820000
0513_068,4,598,52.534265,8.980955,11:29:54.818000
0513_068,6,898,52.53448,8.98131,11:30:04.818000
0513_069,16,1114,52.5351233333,8.99288166667,11:41:23.857000
0513_069,3,244,52.53607,8.989945,11:40:54.836000
0513_069,6,498,52.5358266667,8.99067166667,11:41:03.309000
0513_069,7,544,52.5357533333,8.99089833333,11:41:04.837000
0513_070,8,1015,52.5335533333,8.98403666667,11:32:11.824000
0513_070,9,1075,52.533635,8.98421333333,11:32:13.846000
0513_070,11,1209,52.5337883333,8.98458833333,11:32:18.312000
0513_070,12,1285,52.5338983333,8.98486666667,11:32:20.824000
0513_070,14,1404,52.5340566667,8.98526,11:32:24.824000
0513_070,16,1524,52.53422,8.98565666667,11:32:28.821000
0513_070,17,1584,52.5342916667,8.98586166667,11:32:30.823000
0513_070,18,1658,52.5343766667,8.98607833333,11:32:33.293000
0513_070,19,1704,52.534465,8.98629333333,11:32:34.822000
0513_070,20,1764,52.5345716667,8.986515,11:32:36.830000
0513_070,21,1824,52.534685,8.98674333333,11:32:38.830000
0513_070,26,2124,52.53528,8.98795333333,11:32:48.830000
0513_070,27,2185,52.535395,8.98819666667,11:32:50.852000
0513_070,28,2258,52.5355066667,8.98844166667,11:32:53.307000
0513_070,32,2484,52.535945,8.989355,11:33:00.829000
0513_070,1,55,52.5328316667,8.98251333333,11:31:39.822000
0513_070,3,565,52.5330266667,8.98290833333,11:31:56.820000
0513_070,4,656,52.5331166667,8.98309666667,11:31:59.844000
0513_070,5,759,52.5332383333,8.98329,11:32:03.301000
0513_070,7,925,52.5334416667,8.98377333333,11:32:08.825000
0513_071,2,172,52.49835,8.98806166667,16:20:32.328000
0513_071,4,321,52.49843,8.987515,16:20:37.329000
0513_071,1,82,52.4983166667,8.988325,16:20:29.345000
0513_072,14,1159,52.4922166667,8.97494333333,16:58:38.339000
0513_072,15,1228,52.49247,8.97485333333,16:58:40.637000
0513_072,4,349,52.4914633333,8.97787666667,16:58:11.342000
0513_072,7,560,52.491635,8.97692166667,16:58:18.366000
0513_072,9,679,52.491675,8.97638833333,16:58:22.341000
0513_072,11,799,52.491775,8.97592666667,16:58:26.342000
0513_072,13,929,52.491905,8.97532833333,16:58:30.664000
0513_073,1,119,52.510815,9.01699333333,16:14:42.169000
0513_073,3,569,52.5109566667,9.01651166667,16:14:57.169000
0513_073,4,668,52.51104,9.01619333333,16:15:00.477000
0513_073,5,719,52.5111116667,9.01594166667,16:15:02.169000
0513_073,9,989,52.511375,9.01499166667,16:15:11.181000
0513_074,15,1053,52.4994733333,8.99204666667,16:17:35.627000
0513_074,16,1104,52.4995633333,8.99225333333,16:17:37.341000
0513_074,17,1203,52.49969,8.99244833333,16:17:40.628000
0513_074,18,1254,52.49983,8.99253333333,16:17:42.324000
0513_074,19,1314,52.499955,8.99263833333,16:17:44.325000
0513_074,4,354,52.4984666667,8.98946333333,16:17:12.325000
0513_074,6,504,52.4986433333,8.98992333333,16:17:17.326000
0513_074,7,564,52.49871,8.99011666667,16:17:19.324000
0513_074,8,624,52.4988216667,8.99035833333,16:17:21.325000
0513_074,1,84,52.49835,8.98859833333,16:17:03.322000
0513_074,12,864,52.49926,8.99133,16:17:29.324000
0513_074,13,924,52.499315,8.99159166667,16:17:31.324000
0513_074,14,984,52.4993733333,8.99183,16:17:33.325000
0513_075,10,1024,52.5017783333,8.97725666667,09:53:15.256000
0513_075,11,1100,52.5019133333,8.97710333333,09:53:17.788000
0513_075,14,1324,52.50224,8.97658,09:53:25.260000
0513_075,16,1491,52.5024866667,8.97605,09:53:30.832000
0513_075,18,1671,52.5027733333,8.97563166667,09:53:36.839000
0513_075,19,1773,52.50295,8.97551833333,09:53:40.262000
0513_075,20,1849,52.5031383333,8.97549,09:53:42.789000
0513_075,25,2223,52.50405,8.97569333333,09:53:55.266000
0513_075,26,2269,52.5042316667,8.97573333333,09:53:56.791000
0513_075,27,2329,52.5044116667,8.975755,09:53:58.793000
0513_075,28,2389,52.504565,8.97577333333,09:54:00.791000
0513_075,4,424,52.50083,8.97765,09:52:55.265000
0513_075,7,680,52.5013183333,8.97756833333,09:53:03.798000
0513_075,8,770,52.5014733333,8.97747333333,09:53:06.796000
0513_075,9,890,52.5016266667,8.9774,09:53:10.782000
0513_076,20,1335,52.5048583333,8.97223,09:56:11.785000
0513_076,22,1456,52.5047466667,8.97271166667,09:56:15.825000
0513_076,24,1591,52.504665,8.97320166667,09:56:20.310000
0513_076,25,1636,52.5046516667,8.97344833333,09:56:21.832000
0513_076,26,1695,52.504655,8.97370166667,09:56:23.790000
0513_076,29,1889,52.5047166667,8.97447333333,09:56:30.267000
0513_076,30,1935,52.50474,8.97470666667,09:56:31.790000
0513_076,34,2189,52.5047716667,8.97570333333,09:56:40.267000
0513_076,35,2235,52.50476,8.97595333333,09:56:41.797000
0513_076,37,2355,52.5048,8.97641166667,09:56:45.798000
0513_076,38,2415,52.504865,8.97661,09:56:47.791000
0513_076,39,2489,52.5049566667,8.97679166667,09:56:50.269000
0513_076,40,2535,52.5050533333,8.97698666667,09:56:51.789000
0513_076,41,2595,52.5051566667,8.977195,09:56:53.790000
0513_076,42,2654,52.5052566667,8.977415,09:56:55.789000
0513_076,43,2714,52.5053466667,8.97763833333,09:56:57.788000
0513_076,44,2790,52.5054383333,8.97786833333,09:57:00.303000
0513_076,45,2834,52.5055383333,8.97810166667,09:57:01.791000
0513_076,3,286,52.5060916667,8.96856,09:55:36.792000
0513_076,5,406,52.50594,8.96893333333,09:55:40.792000
0513_076,11,766,52.5054816667,8.97019333333,09:55:52.785000
0513_076,1,90,52.5062733333,8.968055,09:55:30.262000
0513_077,11,1025,52.4964216667,8.98709333333,15:49:47.596000
0513_077,12,1103,52.4966033333,8.98712,15:49:50.227000
0513_077,13,1193,52.4967666667,8.98721333333,15:49:53.227000
0513_077,3,275,52.4958333333,8.98581333333,15:49:22.598000
0513_077,4,354,52.4957883333,8.98608333333,15:49:25.246000
0513_077,5,444,52.4957616667,8.98633666667,15:49:28.228000
0513_077,6,534,52.4957683333,8.98658333333,15:49:31.226000
0513_077,1,54,52.4960083333,8.98557166667,15:49:15.229000
0513_077,7,654,52.4958283333,8.98680166667,15:49:35.226000
0513_077,8,744,52.4959583333,8.98690333333,15:49:38.228000
0513_077,9,834,52.4961366667,8.986955,15:49:41.226000
0513_077,10,923,52.4962833333,8.98701833333,15:49:44.227000
0513_078,7,1020,52.4948616667,8.987295,15:51:29.231000
0513_078,8,1170,52.4948,8.987075,15:51:34.229000
0513_078,9,1650,52.4948516667,8.987325,15:51:50.245000
0513_078,10,1770,52.4949866667,8.98742666667,15:51:54.227000
0513_078,12,1980,52.4953033333,8.98746,15:52:01.231000
0513_078,13,2099,52.4954083333,8.98728333333,15:52:05.229000
0513_078,2,222,52.4955,8.98709166667,15:51:02.604000
0513_078,14,2768,52.4954816667,8.987095,15:52:27.531000
0513_078,1,72,52.4955816667,8.98689333333,15:50:57.598000
0513_078,6,870,52.4950066667,8.98741,15:51:24.231000
0513_079,3,149,52.4957583333,8.984215,15:53:58.232000
0513_079,2,89,52.4957416667,8.98447,15:53:56.232000
0513_080,20,1323,52.49658,8.96141666667,16:35:37.328000
0513_080,21,1443,52.4966916667,8.96117666667,16:35:41.335000
0513_080,22,1533,52.496805,8.960965,16:35:44.338000
0513_080,23,1623,52.4969433333,8.96075666667,16:35:47.337000
0513_080,8,573,52.49489,8.96251,16:35:12.336000
0513_080,10,693,52.495175,8.96234333333,16:35:16.336000
0513_080,11,753,52.49532,8.962255,16:35:18.336000
0513_081,3,321,52.4868133333,8.97918166667,16:26:51.329000
0513_081,4,412,52.4867833333,8.97946,16:26:54.333000
0513_081,5,502,52.4867716667,8.979755,16:26:57.331000
0513_081,1,52,52.487,8.97899333333,16:26:42.332000
0513_081,6,600,52.4867566667,8.980045,16:27:00.607000
0513_082,23,1369,52.496725,9.014795,15:38:00.439000
0513_082,3,144,52.4938483333,9.012455,15:37:19.150000
0513_082,4,169,52.493845,9.01254166667,15:37:20.441000
0513_082,30,1779,52.4979683333,9.01585666667,15:38:14.149000
0513_082,32,1969,52.4982866667,9.01611333333,15:38:20.455000
0513_082,5,224,52.493895,9.012565,15:37:22.131000
0513_082,36,2289,52.4989016667,9.016655,15:38:31.130000
0513_082,40,2718,52.4995866667,9.01667166667,15:38:45.439000
0513_082,43,3068,52.4996333333,9.01590333333,15:38:57.135000
0513_082,1,40,52.4939116667,9.012105,15:37:16.134000
0513_082,55,4417,52.5011383333,9.01545666667,15:39:42.132000
0513_082,56,4537,52.5012816667,9.01550833333,15:39:46.131000
0513_082,8,469,52.4944366667,9.01287,15:37:30.438000
0513_082,15,880,52.49549,9.01375,15:37:44.129000
0513_083,3,322,52.4864033333,8.97881,16:28:05.608000
0513_083,4,404,52.4864,8.979075,16:28:08.330000
0513_083,5,494,52.4864,8.97933,16:28:11.331000
0513_083,1,74,52.4866116667,8.97869833333,16:27:57.333000
0513_084,15,1043,52.5270466667,8.997275,14:13:45.060000
0513_084,16,1073,52.526985,8.99747666667,14:13:46.060000
0513_084,18,1145,52.52686,8.99789,14:13:48.466000
0513_084,19,1163,52.5267883333,8.99808833333,14:13:49.060000
0513_084,20,1193,52.526715,8.99829333333,14:13:50.056000
0513_084,21,1223,52.5266466667,8.99849833333,14:13:51.061000
0513_084,22,1253,52.5265783333,8.99869833333,14:13:52.060000
0513_084,23,1313,52.5264583333,8.999095,14:13:54.061000
0513_084,24,1343,52.5263933333,8.99929333333,14:13:55.067000
0513_084,27,1493,52.5260933333,9.00023166667,14:14:00.067000
0513_084,2,246,52.52842,8.99281333333,14:13:18.495000
0513_084,5,443,52.5282016667,8.99369166667,14:13:25.068000
0513_084,6,504,52.5281283333,8.99400333333,14:13:27.089000
0513_084,7,564,52.5280133333,8.99433166667,14:13:29.084000
0513_084,8,623,52.5279183333,8.994655,14:13:31.068000
0513_084,9,696,52.5277866667,8.99500666667,14:13:33.485000
0513_084,12,864,52.5274166667,8.99611,14:13:39.089000
0513_084,13,923,52.52729,8.996495,14:13:41.060000
0513_084,1,96,52.5284683333,8.99254833333,14:13:13.489000
0513_084,14,995,52.52717,8.99687833333,14:13:43.484000
0513_085,14,1013,52.5361966667,8.97830333333,11:25:43.303000
0513_085,15,1058,52.5360783333,8.97849,11:25:44.821000
0513_085,1,114,52.5369266667,8.97438666667,11:25:13.326000
0513_085,17,1178,52.53575,8.978845,11:25:48.822000
0513_085,19,1313,52.5353666667,8.97917166667,11:25:53.303000
0513_085,21,1418,52.5349583333,8.979555,11:25:56.815000
0513_085,23,1568,52.5344133333,8.98004666667,11:26:01.822000
0513_085,27,1807,52.5336966667,8.98071833333,11:26:09.806000
0513_085,28,1868,52.5335433333,8.98095833333,11:26:11.812000
0513_085,29,1928,52.533375,8.98118333333,11:26:13.840000
0513_085,32,2108,52.532895,8.98208833333,11:26:19.821000
0513_085,41,2661,52.5315333333,8.98467833333,11:26:38.288000
0513_085,56,3561,52.529705,8.988975,11:27:08.305000
0513_085,57,3607,52.5296066667,8.989295,11:27:09.850000
0513_085,60,3786,52.5292916667,8.99030666667,11:27:15.812000
0513_085,62,3906,52.529065,8.99097833333,11:27:19.805000
0513_085,63,3966,52.5289566667,8.99130666667,11:27:21.807000
0513_085,64,4026,52.5288466667,8.99162166667,11:27:23.814000
0513_085,65,4086,52.5287616667,8.99188833333,11:27:25.822000
0513_085,4,414,52.5368166667,8.97524333333,11:25:23.313000
0513_085,5,459,52.5367616667,8.97551166667,11:25:24.818000
0513_085,9,713,52.5365516667,8.97670333333,11:25:33.304000
0513_085,11,819,52.5364233333,8.97738,11:25:36.827000
0513_086,26,1237,52.5356266667,9.00657,13:57:31.115000
0513_086,31,1385,52.536165,9.00741833333,13:57:36.074000
0513_086,47,1908,52.5379183333,9.010145,13:57:53.498000
0513_086,51,2015,52.5383516667,9.01083333333,13:57:57.081000
0513_086,65,2435,52.5399116667,9.01309833333,13:58:11.082000
0513_086,6,456,52.5330833333,9.002575,13:57:05.080000
0513_086,10,708,52.5337166667,9.00357333333,13:57:13.490000
0513_087,19,1194,52.508755,8.97509166667,09:42:50.770000
0513_087,20,1254,52.50865,8.97531,09:42:52.784000
0513_087,21,1329,52.5085283333,8.975525,09:42:55.268000
0513_087,2,175,52.5100983333,8.970085,09:42:16.777000
0513_087,32,1974,52.5063083333,8.978035,09:43:16.793000
0513_087,33,2034,52.5061166667,8.97826,09:43:18.793000
0513_087,35,2155,52.5058083333,8.978775,09:43:22.827000
0513_087,37,2274,52.5056116667,8.97945166667,09:43:26.794000
0513_087,40,2454,52.5053116667,8.98049833333,09:43:32.794000
0513_087,45,2753,52.5049783333,8.982265,09:43:42.793000
0513_087,46,2873,52.5050633333,8.98244166667,09:43:46.773000
0513_087,4,295,52.509985,8.97057333333,09:42:20.776000
0513_087,6,429,52.5098483333,8.97117833333,09:42:25.252000
0513_087,7,475,52.509775,8.97150666667,09:42:26.779000
0513_087,1,55,52.510155,8.96983,09:42:12.784000
0513_087,9,594,52.5096216667,8.97217833333,09:42:30.778000
0513_087,14,895,52.509215,8.97384166667,09:42:40.816000
0513_088,19,1228,52.51234,8.95798666667,09:41:06.793000
0513_088,22,1408,52.5121483333,8.95925666667,09:41:12.783000
0513_088,23,1484,52.512095,8.95968833333,09:41:15.306000
0513_088,24,1528,52.5120383333,8.96010333333,09:41:16.783000
0513_088,26,1648,52.5119116667,8.96086,09:41:20.785000
0513_088,27,1708,52.5118566667,8.96125,09:41:22.785000
0513_088,28,1782,52.5118033333,8.96165,09:41:25.265000
0513_088,29,1828,52.511745,8.96206,09:41:26.785000
0513_088,30,1888,52.511675,8.96246833333,09:41:28.783000
0513_088,31,1948,52.5115966667,8.962875,09:41:30.785000
0513_088,32,2008,52.5115283333,8.96329166667,09:41:32.784000
0513_088,33,2082,52.5114616667,8.963705,09:41:35.266000
0513_088,34,2129,52.511405,8.964115,09:41:36.823000
0513_088,37,2307,52.5112,8.96528833333,09:41:42.778000
0513_088,40,2488,52.5109383333,8.96639333333,09:41:48.822000
0513_088,41,2548,52.5108516667,8.96675,09:41:50.824000
0513_088,42,2608,52.51077,8.96711,09:41:52.824000
0513_088,44,2728,52.510615,8.96779833333,09:41:56.823000
0513_088,45,2787,52.510545,8.96814,09:41:58.785000
0513_088,46,2847,52.5104633333,8.96852166667,09:42:00.784000
0513_088,47,2908,52.5103783333,8.96890833333,09:42:02.825000
0513_088,4,359,52.5132166667,8.95333833333,09:40:37.786000
0513_088,5,433,52.5131416667,8.95359666667,09:40:40.265000
0513_088,7,539,52.5129883333,8.95414333333,09:40:43.783000
0513_088,1,59,52.5133283333,8.95254,09:40:27.791000
0513_088,8,600,52.5129233333,8.95439,09:40:45.823000
0513_088,11,778,52.5127616667,8.95514,09:40:51.775000
0513_089,15,1040,52.50779,8.98025833333,12:19:38.336000
0513_089,16,1056,52.5079283333,8.980265,12:19:38.859000
0513_089,19,1146,52.5083416667,8.98041833333,12:19:41.862000
0513_089,20,1190,52.5084816667,8.9805,12:19:43.333000
0513_089,23,1266,52.5089166667,8.98074166667,12:19:45.861000
0513_089,25,1340,52.5092216667,8.98085666667,12:19:48.331000
0513_089,33,1566,52.51052,8.980945,12:19:55.865000
0513_089,34,1596,52.5106866667,8.98094,12:19:56.866000
0513_089,35,1640,52.5108516667,8.98092666667,12:19:58.337000
0513_089,38,1716,52.51134,8.98089666667,12:20:00.866000
0513_089,39,1746,52.5115033333,8.98089666667,12:20:01.861000
0513_089,42,1836,52.5119983333,8.98093666667,12:20:04.860000
0513_089,43,1866,52.5121616667,8.98095,12:20:05.860000
0513_089,44,1896,52.5123283333,8.98096666667,12:20:06.859000
0513_089,46,1956,52.51266,8.981,12:20:08.861000
0513_089,47,1986,52.5128283333,8.98101666667,12:20:09.885000
0513_089,48,2015,52.512995,8.98103,12:20:10.859000
0513_089,49,2045,52.5131633333,8.981045,12:20:11.861000
0513_089,51,2105,52.5135016667,8.98107666667,12:20:13.861000
0513_089,52,2135,52.51367,8.98109333333,12:20:14.863000
0513_089,53,2166,52.5138416667,8.98111,12:20:15.884000
0513_089,54,2195,52.5140116667,8.981125,12:20:16.860000
0513_089,55,2240,52.514185,8.98114,12:20:18.333000
0513_089,56,2255,52.5143566667,8.98115666667,12:20:18.861000
0513_089,57,2285,52.5145316667,8.98117166667,12:20:19.861000
0513_089,58,2316,52.514705,8.98118666667,12:20:20.885000
0513_089,60,2389,52.5150516667,8.98121833333,12:20:23.331000
0513_089,61,2405,52.515225,8.98123666667,12:20:23.859000
0513_089,62,2435,52.5153983333,8.98125333333,12:20:24.860000
0513_089,2,247,52.5051816667,8.98230166667,12:19:11.863000
0513_089,66,2555,52.5160983333,8.98132,12:20:28.861000
0513_089,69,2689,52.5166383333,8.98136833333,12:20:33.334000
0513_089,79,3035,52.5184016667,8.98153166667,12:20:44.862000
0513_089,84,3185,52.5191833333,8.981605,12:20:49.859000
0513_089,86,3244,52.5194683333,8.98163666667,12:20:51.859000
0513_089,87,3305,52.519715,8.98166666667,12:20:53.862000
0513_089,88,3364,52.51996,8.98168833333,12:20:55.859000
0513_089,89,3439,52.5202233333,8.98171166667,12:20:58.357000
0513_089,90,3454,52.520365,8.981725,12:20:58.861000
0513_089,94,3588,52.5209766667,8.98178333333,12:21:03.331000
0513_089,99,3738,52.52182,8.98186333333,12:21:08.332000
0513_089,4,397,52.5055266667,8.98207833333,12:19:16.861000
0513_089,107,4054,52.52332,8.98209333333,12:21:18.861000
0513_089,108,4114,52.5235583333,8.982175,12:21:20.863000
0513_089,109,4188,52.5238083333,8.98226,12:21:23.334000
0513_089,110,4234,52.52406,8.98235,12:21:24.862000
0513_089,112,4294,52.5243283333,8.98244666667,12:21:26.862000
0513_089,113,4338,52.5244683333,8.98249833333,12:21:28.333000
0513_089,114,4354,52.52461,8.98255166667,12:21:28.863000
0513_089,115,4384,52.5247516667,8.982605,12:21:29.863000
0513_089,117,4444,52.52504,8.98271,12:21:31.863000
0513_089,119,4504,52.525325,8.98281333333,12:21:33.864000
0513_089,5,457,52.5057116667,8.98194833333,12:19:18.879000
0513_089,122,4594,52.5257383333,8.982965,12:21:36.863000
0513_089,123,4654,52.5259983333,8.98305833333,12:21:38.863000
0513_089,6,516,52.5058933333,8.981785,12:19:20.858000
0513_089,7,590,52.506075,8.98159333333,12:19:23.328000
0513_089,8,637,52.5062716667,8.98138166667,12:19:24.863000
0513_089,9,696,52.5064716667,8.98116,12:19:26.855000
0513_089,10,756,52.5066833333,8.98094333333,12:19:28.864000
0513_089,11,816,52.50691,8.98074666667,12:19:30.864000
0513_089,12,891,52.5071483333,8.980555,12:19:33.337000
0513_089,14,996,52.5076483333,8.98027833333,12:19:36.864000
0513_090,3,276,52.5009866667,8.95682833333,09:00:38.774000
0513_090,4,366,52.501155,8.95667166667,09:00:41.772000
0513_091,14,1044,52.487175,8.96804333333,16:33:08.336000
0513_091,17,1224,52.4876233333,8.96794166667,16:33:14.336000
0513_091,18,1284,52.4877783333,8.96790166667,16:33:16.336000
0513_091,19,1344,52.48793,8.96786,16:33:18.336000
0513_091,20,1412,52.4880783333,8.96781666667,16:33:20.613000
0513_091,21,1464,52.4882216667,8.96777666667,16:33:22.335000
0513_091,28,1974,52.4891833333,8.96698333333,16:33:39.336000
0513_091,29,2034,52.4893066667,8.966845,16:33:41.336000
0513_091,2,214,52.4854283333,8.96907666667,16:32:40.630000
0513_091,31,2162,52.489545,8.96653666667,16:33:45.613000
0513_091,32,2214,52.4896366667,8.96631666667,16:33:47.336000
0513_091,33,2274,52.4897116667,8.96608333333,16:33:49.359000
0513_091,34,2333,52.4897866667,8.96583166667,16:33:51.335000
0513_091,35,2393,52.4898433333,8.96559833333,16:33:53.336000
0513_091,36,2462,52.4899033333,8.96535666667,16:33:55.606000
0513_091,38,2573,52.4900433333,8.96490166667,16:33:59.336000
0513_091,39,2663,52.4901683333,8.96466,16:34:02.336000
0513_091,40,2762,52.4903266667,8.96449666667,16:34:05.614000
0513_091,41,2813,52.4904866667,8.964445,16:34:07.337000
0513_091,42,2873,52.4906616667,8.96438333333,16:34:09.337000
0513_091,43,2933,52.4908216667,8.96432333333,16:34:11.336000
0513_091,45,3083,52.4911166667,8.96416166667,16:34:16.337000
0513_091,46,3173,52.4912733333,8.96409,16:34:19.334000
0513_091,50,3473,52.4919366667,8.96376666667,16:34:29.330000
0513_091,51,3532,52.4921116667,8.963695,16:34:31.330000
0513_091,52,3592,52.492275,8.96363,16:34:33.331000
0513_091,53,3661,52.49243,8.96356666667,16:34:35.607000
0513_091,57,3892,52.493055,8.96329,16:34:43.331000
0513_091,5,415,52.4858233333,8.96864333333,16:32:47.328000
0513_091,6,475,52.4859516667,8.96850833333,16:32:49.329000
0513_091,7,535,52.4860733333,8.96837,16:32:51.329000
0513_091,8,595,52.4861883333,8.96823833333,16:32:53.329000
0513_091,1,63,52.485345,8.969275,16:32:35.610000
0513_091,9,685,52.48635,8.968095,16:32:56.349000
0513_091,10,775,52.4865433333,8.968085,16:32:59.348000
0513_091,11,865,52.4867383333,8.96807833333,16:33:02.336000
0513_091,12,925,52.48688,8.96808166667,16:33:04.356000
0513_091,13,984,52.4870333333,8.96807666667,16:33:06.335000
0513_092,5,330,52.48829,9.02613666667,14:26:49.196000
0513_092,6,390,52.4883433333,9.02639333333,14:26:51.179000
0513_092,8,509,52.4884516667,9.02691166667,14:26:55.180000
0513_092,10,629,52.488555,9.02743666667,14:26:59.180000
0513_092,12,749,52.488595,9.02799,14:27:03.172000
0513_092,13,809,52.4885866667,9.02827333333,14:27:05.172000
0513_092,14,881,52.4885816667,9.02856,14:27:07.614000
0513_093,14,1035,52.4886633333,9.03243833333,14:29:50.181000
0513_093,5,405,52.48823,9.030135,14:29:29.176000
0513_093,1,59,52.488685,9.02952333333,14:29:17.613000
0513_093,8,676,52.4881666667,9.03097333333,14:29:38.180000
0513_093,11,856,52.4884266667,9.03167833333,14:29:44.180000
0513_093,12,916,52.4885083333,9.03193,14:29:46.181000
0513_094,1,101,52.5333666667,9.00338166667,14:00:31.082000
0513_094,15,1480,52.5328616667,9.00686666667,14:01:17.074000
0513_094,20,1929,52.533095,9.00827166667,14:01:32.068000
0513_094,31,2949,52.53361,9.01130666667,14:02:06.079000
0513_095,28,1092,52.4646033333,9.01747666667,10:33:26.392000
0513_095,29,1108,52.4646916667,9.01743166667,10:33:26.933000
0513_095,30,1138,52.464785,9.01738333333,10:33:27.932000
0513_095,32,1198,52.46497,9.01729666667,10:33:29.933000
0513_095,33,1242,52.4650566667,9.01726,10:33:31.391000
0513_095,34,1258,52.4651383333,9.01722166667,10:33:31.933000
0513_095,35,1288,52.465215,9.01717833333,10:33:32.932000
0513_095,36,1321,52.4652966667,9.01713333333,10:33:33.933000
0513_095,37,1348,52.4653816667,9.01708833333,10:33:34.949000
0513_095,38,1391,52.4654616667,9.01706166667,10:33:36.384000
0513_095,39,1408,52.465545,9.01702833333,10:33:36.926000
0513_095,40,1438,52.4656233333,9.01699333333,10:33:37.927000
0513_095,3,193,52.46235,9.01762166667,10:32:56.397000
0513_095,5,268,52.462585,9.01764,10:32:58.924000
0513_095,6,298,52.462675,9.01763,10:32:59.923000
0513_095,7,358,52.4627866667,9.01767166667,10:33:01.923000
